antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len,consequent_len
frozenset({'Ting-Lu'}),"frozenset({'Gholdengo', 'Great Tusk'})",0.10738196678549691,0.12103295365620381,0.024606555951656377,0.2291497975708502,1.8932843547861695,0.011609799342195313,1.1402566199943154,1,2
"frozenset({'Samurott-Hisui', 'Great Tusk'})",frozenset({'Dragapult'}),0.04747413268411443,0.1878097556734197,0.010868620119989566,0.22893772893772893,1.2189874169040835,0.0019525148597785268,1.0533393667513369,2,1
frozenset({'Gliscor'}),"frozenset({'Dondozo', 'Clefable'})",0.05625597774106599,0.013477088948787063,0.012868446222067646,0.2287480680061824,16.97310664605873,0.012110279406150315,1.2791188846696089,1,2
frozenset({'Kingambit'}),frozenset({'Dragapult'}),0.3004956090774715,0.1878097556734197,0.06868967915833406,0.22858796296296297,1.2171250750171467,0.01225367223655869,1.0528617720902707,1,1
"frozenset({'Kingambit', 'Iron Moth'})",frozenset({'Ogerpon-Wellspring'}),0.05903834449178332,0.04269193983131902,0.013477088948787063,0.22827687776141387,5.347072038969492,0.010956627498003165,1.2404812459056,2,1
"frozenset({'Blissey', 'Dondozo'})","frozenset({'Toxapex', 'Gliscor'})",0.046952438918354926,0.015911659855664725,0.010694722198069733,0.22777777777777777,14.31514875531269,0.009947630960606994,1.274359001625758,2,2
"frozenset({'Blissey', 'Dondozo'})","frozenset({'Ting-Lu', 'Toxapex'})",0.046952438918354926,0.0226067298495783,0.010694722198069733,0.22777777777777777,10.075662393162393,0.009633281095663656,1.2656891268134955,2,2
frozenset({'Roaring Moon'}),frozenset({'Walking Wake'}),0.09851317276758542,0.10190418224502217,0.02234588296669855,0.2268314210061783,2.2259284752491952,0.012306978655455169,1.1615782665712215,1,1
frozenset({'Ting-Lu'}),frozenset({'Dondozo'}),0.10738196678549691,0.111468567950613,0.02425876010781671,0.22591093117408906,2.026678330291106,0.012289046046517082,1.1478413374278167,1,1
"frozenset({'Samurott-Hisui', 'Iron Valiant'})",frozenset({'Landorus-Therian'}),0.052082427614990004,0.0810364316146422,0.011738109729588731,0.22537562604340566,2.7811642436965758,0.007517535645842041,1.186334434187132,2,1
"frozenset({'Walking Wake', 'Torkoal'})","frozenset({'Great Tusk', 'Brute Bonnet'})",0.0452134596991566,0.011825058690548647,0.010173028432310233,0.22499999999999998,19.027389705882353,0.009638376617764951,1.2750644403992921,2,2
"frozenset({'Great Tusk', 'Corviknight'})",frozenset({'Clodsire'}),0.049300060864272674,0.08816624641335535,0.011042518041909399,0.2239858906525573,2.540494801178562,0.006695916727556517,1.1750221324627899,2,1
frozenset({'Torkoal'}),"frozenset({'Iron Moth', 'Walking Wake', 'Great Tusk'})",0.05512564124858708,0.016433353621424222,0.012346752456308147,0.22397476340694006,13.629279121392686,0.011440853300062346,1.2674415727723922,1,3
frozenset({'Torkoal'}),"frozenset({'Hatterene', 'Great Tusk'})",0.05512564124858708,0.03469263542300669,0.012346752456308147,0.22397476340694006,6.455974320659694,0.010434298682011456,1.2439123356540929,1,2
frozenset({'Iron Valiant'}),frozenset({'Samurott-Hisui'}),0.2325884705677767,0.12120685157812364,0.052082427614990004,0.22392523364485983,1.8474634950857483,0.023891111384098714,1.1323562967382077,1,1
frozenset({'Zapdos'}),frozenset({'Samurott-Hisui'}),0.09529606121206852,0.12120685157812364,0.021215546474219634,0.22262773722627738,1.836758684246353,0.00966501092690866,1.1304663036037284,1,1
"frozenset({'Great Tusk', 'Toxapex'})",frozenset({'Dondozo'}),0.049300060864272674,0.111468567950613,0.010955569080949483,0.22222222222222224,1.9935864101230716,0.005460161896530948,1.142397555492069,2,1
frozenset({'Glimmora'}),"frozenset({'Iron Valiant', 'Iron Moth'})",0.0810364316146422,0.04017041996348144,0.017998434918702722,0.2221030042918455,5.529018728053063,0.014743167428400601,1.2338774739228073,1,2
frozenset({'Ting-Lu'}),frozenset({'Dragapult'}),0.10738196678549691,0.1878097556734197,0.02382401530301713,0.22186234817813766,1.1813142899985005,0.0036566343573016837,1.0437616563406105,1,1
frozenset({'Ursaluna-Bloodmoon'}),frozenset({'Cinderace'}),0.05269107034170942,0.11798974002260673,0.011651160768628814,0.2211221122112211,1.8740791544150728,0.0054341550774976355,1.132411477852331,1,1
frozenset({'Torkoal'}),frozenset({'Brute Bonnet'}),0.05512564124858708,0.01278149726110773,0.012172854534388313,0.22082018927444794,17.276550998948473,0.01146826630175269,1.2669970257823029,1,1
"frozenset({'Blissey', 'Dondozo'})","frozenset({'Ting-Lu', 'Toxapex', 'Alomomola'})",0.046952438918354926,0.010433875315189984,0.010346926354230066,0.22037037037037036,21.120663580246912,0.009857030460811878,1.2692772145600888,2,3
"frozenset({'Samurott-Hisui', 'Iron Valiant'})",frozenset({'Baxcalibur'}),0.052082427614990004,0.11816363794452656,0.011477262846708983,0.22036727879799667,1.8649330930505958,0.005323013726739292,1.1310920361268277,2,1
frozenset({'Landorus-Therian'}),frozenset({'Slowking-Galar'}),0.0810364316146422,0.10842535431701592,0.017824536996782887,0.21995708154506435,2.028649875581223,0.009038133186378677,1.1429815265151873,1,1
frozenset({'Walking Wake'}),frozenset({'Roaring Moon'}),0.10190418224502217,0.09851317276758542,0.02234588296669855,0.21928327645051196,2.2259284752491952,0.012306978655455169,1.1546913240616283,1,1
frozenset({'Heatran'}),frozenset({'Sneasler'}),0.06112511955482132,0.0867750630379967,0.013390139987827145,0.21906116642958748,2.5244714179425705,0.00808600388525244,1.169393680663549,1,1
frozenset({'Enamorus'}),"frozenset({'Slowking-Galar', 'Great Tusk'})",0.0799930440831232,0.0652117207199374,0.01747674115294322,0.2184782608695652,3.3502913043478255,0.012260257102656949,1.1961129581886754,1,2
frozenset({'Meowscarada'}),"frozenset({'Gholdengo', 'Great Tusk'})",0.08242761499000087,0.12103295365620381,0.017998434918702722,0.21835443037974683,1.8040907354866869,0.008021977213626536,1.1245084479540066,1,2
frozenset({'Dondozo'}),frozenset({'Ting-Lu'}),0.111468567950613,0.10738196678549691,0.02425876010781671,0.21762870514820593,2.0266783302911064,0.012289046046517082,1.1409135778474506,1,1
frozenset({'Skeledirge'}),frozenset({'Meowscarada'}),0.04686548995739501,0.08242761499000087,0.010173028432310233,0.21706864564007422,2.6334456682557947,0.0063100178697843255,1.1719704159250937,1,1
frozenset({'Gliscor'}),"frozenset({'Blissey', 'Toxapex', 'Clefable'})",0.05625597774106599,0.012607599339187897,0.012172854534388313,0.21638330757341576,17.162927037254168,0.01146360170659468,1.2600451345710955,1,3
frozenset({'Zapdos'}),frozenset({'Ting-Lu'}),0.09529606121206852,0.10738196678549691,0.020606903747500217,0.21624087591240876,2.0137541002984722,0.010373825267637195,1.1388933229372473,1,1
frozenset({'Iron Moth'}),"frozenset({'Iron Valiant', 'Kingambit'})",0.11268585340405182,0.09320928614903051,0.024345709068776627,0.21604938271604937,2.3178954763220934,0.013842341113890657,1.1566936664870633,1,2
"frozenset({'Kingambit', 'Great Tusk'})",frozenset({'Slowking-Galar'}),0.12338057560212155,0.10842535431701592,0.02660638205373446,0.2156448202959831,1.9888781701877316,0.01322879942823706,1.136697594091783,2,1
"frozenset({'Gholdengo', 'Iron Valiant'})",frozenset({'Baxcalibur'}),0.08773150160855578,0.11816363794452656,0.018867924528301886,0.21506442021803765,1.8200558476288824,0.008501251135898853,1.1234506178206725,2,1
frozenset({'Greninja-*'}),frozenset({'Zapdos'}),0.05834275280410399,0.09529606121206852,0.01252065037822798,0.21460506706408344,2.251982551372284,0.006960815835727504,1.1519095691208767,1,1
"frozenset({'Roaring Moon', 'Great Tusk'})",frozenset({'Hatterene'}),0.05025649943483176,0.09033997043735327,0.01078167115902965,0.21453287197231832,2.374728162226788,0.006241500485802088,1.1581134297075104,2,1
"frozenset({'Ting-Lu', 'Great Tusk'})",frozenset({'Dragonite'}),0.04834362229371359,0.1315537779323537,0.010346926354230066,0.21402877697841724,1.6269299167407645,0.003987140202557285,1.1049338660631838,2,1
frozenset({'Rotom-Wash'}),"frozenset({'Great Tusk', 'Dragapult'})",0.06634205721241632,0.09807842796278585,0.014172680636466393,0.21363040629095673,2.1781589563406856,0.007665955957255403,1.146943599107324,1,2
"frozenset({'Great Tusk', 'Corviknight'})",frozenset({'Toxapex'}),0.049300060864272674,0.09338318407095035,0.0105208242761499,0.21340388007054673,2.2852495574407428,0.005917027617752469,1.1525823646452267,2,1
"frozenset({'Great Tusk', 'Toxapex'})",frozenset({'Corviknight'}),0.049300060864272674,0.14642205025649943,0.0105208242761499,0.21340388007054673,1.4574572593179085,0.003302208286632885,1.0851540302792932,2,1
frozenset({'Baxcalibur'}),frozenset({'Slowking-Galar'}),0.11816363794452656,0.10842535431701592,0.025215198678375794,0.21339220014716706,1.9681024008761574,0.012403264366852917,1.1334424167288826,1,1
"frozenset({'Walking Wake', 'Great Tusk'})","frozenset({'Kingambit', 'Torkoal'})",0.0526041213807495,0.01399878271454656,0.011216415963829232,0.21322314049586777,15.231548688465685,0.010480022298730487,1.2532158328943264,2,2
frozenset({'Cinderace'}),frozenset({'Slowking-Galar'}),0.11798974002260673,0.10842535431701592,0.02512824971741588,0.21296978629329405,1.9642065053401563,0.01233517034969215,1.132834076958623,1,1
frozenset({'Torkoal'}),"frozenset({'Great Tusk', 'Brute Bonnet'})",0.05512564124858708,0.011825058690548647,0.011738109729588731,0.21293375394321767,18.00699341250696,0.01108624578647006,1.2555168592989823,1,2
frozenset({'Rotom-Wash'}),frozenset({'Cinderace'}),0.06634205721241632,0.11798974002260673,0.014085731675506478,0.21231979030144166,1.7994767194229038,0.0062580495924485745,1.1197567859613162,1,1
frozenset({'Gliscor'}),"frozenset({'Blissey', 'Dondozo', 'Clefable'})",0.05625597774106599,0.012085905573428398,0.011912007651508565,0.2117465224111283,17.52012053417544,0.011232103216589151,1.2532949393999842,1,3
frozenset({'Garganacl'}),frozenset({'Corviknight'}),0.0936440309538301,0.14642205025649943,0.01982436309886097,0.2116991643454039,1.4458147797722627,0.00611281209231807,1.0828073638088929,1,1
"frozenset({'Samurott-Hisui', 'Gholdengo'})",frozenset({'Sandy Shocks'}),0.05347361099034866,0.03912703243196244,0.01130336492478915,0.21138211382113825,5.40245709123758,0.009211101213315635,1.2184265465038002,2,1
frozenset({'Ting-Lu'}),frozenset({'Toxapex'}),0.10738196678549691,0.09338318407095035,0.0226067298495783,0.2105263157894737,2.2544349701068316,0.012579059879347564,1.1483813001767962,1,1
frozenset({'Samurott-Hisui'}),frozenset({'Dragapult'}),0.12120685157812364,0.1878097556734197,0.02547604556125554,0.21018651362984217,1.1191458765077846,0.002712216380423696,1.0283316989929636,1,1
frozenset({'Gholdengo'}),frozenset({'Dragonite'}),0.2546735066515955,0.1315537779323537,0.05347361099034866,0.2099692727893479,1.5960717821218047,0.019970349051050863,1.0992562594797475,1,1
frozenset({'Gholdengo'}),frozenset({'Samurott-Hisui'}),0.2546735066515955,0.12120685157812364,0.05347361099034866,0.2099692727893479,1.7323218123029342,0.022605437068748443,1.1123531252064287,1,1
"frozenset({'Slowking-Galar', 'Great Tusk'})",frozenset({'Samurott-Hisui'}),0.0652117207199374,0.12120685157812364,0.013650986870706896,0.20933333333333332,1.7270750836920132,0.005746879516251394,1.1114584507865217,2,1
frozenset({'Glimmora'}),"frozenset({'Iron Valiant', 'Kingambit', 'Iron Moth'})",0.0810364316146422,0.024345709068776627,0.016955047387183723,0.2092274678111588,8.594018240343349,0.014982157999121832,1.233798913362144,1,3
frozenset({'Heatran'}),frozenset({'Dragapult'}),0.06112511955482132,0.1878097556734197,0.01278149726110773,0.20910384068278806,1.113381144302197,0.0013016034920081687,1.0269239959740755,1,1
frozenset({'Zapdos'}),frozenset({'Dragapult'}),0.09529606121206852,0.1878097556734197,0.019911312059820885,0.20894160583941604,1.1125173188699649,0.0020137820869430487,1.026713388445135,1,1
frozenset({'Meowscarada'}),frozenset({'Corviknight'}),0.08242761499000087,0.14642205025649943,0.017215894270063474,0.2088607594936709,1.4264296882046965,0.005146673885474181,1.0789225284757846,1,1
"frozenset({'Samurott-Hisui', 'Iron Valiant'})",frozenset({'Sandy Shocks'}),0.052082427614990004,0.03912703243196244,0.010868620119989566,0.2086811352253756,5.333426080504544,0.008830789285562517,1.2142677374963173,2,1
frozenset({'Amoonguss'}),frozenset({'Dragapult'}),0.06382053734457874,0.1878097556734197,0.01330319102686723,0.20844686648501362,1.1098830608537693,0.0013170715012355387,1.0260716683919275,1,1
frozenset({'Torkoal'}),"frozenset({'Kingambit', 'Great Tusk'})",0.05512564124858708,0.12338057560212155,0.011477262846708983,0.2082018927444795,1.6874770743158978,0.004675829499022254,1.1071249304148505,1,2
frozenset({'Dragapult'}),"frozenset({'Kingambit', 'Great Tusk'})",0.1878097556734197,0.12338057560212155,0.03886618554908269,0.20694444444444443,1.6772854514133584,0.01569410979040235,1.1053695018677274,1,2
"frozenset({'Gholdengo', 'Dragonite'})",frozenset({'Samurott-Hisui'}),0.05347361099034866,0.12120685157812364,0.011042518041909399,0.20650406504065041,1.7037326054752657,0.004561150011255888,1.1074954636874057,2,1
"frozenset({'Samurott-Hisui', 'Gholdengo'})",frozenset({'Dragonite'}),0.05347361099034866,0.1315537779323537,0.011042518041909399,0.20650406504065041,1.5697311645951886,0.004007862496444002,1.0944557921549232,2,1
frozenset({'Blissey'}),"frozenset({'Toxapex', 'Clefable'})",0.06112511955482132,0.014172680636466393,0.012607599339187897,0.20625889046941678,14.553273001771549,0.011741292540871587,1.2420010851479644,1,2
frozenset({'Samurott-Hisui'}),frozenset({'Slowking-Galar'}),0.12120685157812364,0.10842535431701592,0.024954351795496044,0.2058823529411765,1.8988395679041465,0.011812455967488028,1.1227236278970911,1,1
"frozenset({'Iron Valiant', 'Great Tusk'})",frozenset({'Dragonite'}),0.07921050343448396,0.1315537779323537,0.01625945569950439,0.20526893523600437,1.560342382121141,0.0058390147207743465,1.09275484572324,2,1
frozenset({'Rillaboom'}),"frozenset({'Sneasler', 'Heatran'})",0.049995652551952006,0.013390139987827145,0.01025997739327015,0.20521739130434782,15.32600790513834,0.009590528606816745,1.2413581389649877,1,2
frozenset({'Walking Wake'}),frozenset({'Iron Moth'}),0.10190418224502217,0.11268585340405182,0.020867750630379968,0.20477815699658705,1.8172481355075214,0.00938459088865762,1.1158070598824585,1,1
"frozenset({'Great Tusk', 'Toxapex'})",frozenset({'Garganacl'}),0.049300060864272674,0.0936440309538301,0.010086079471350318,0.20458553791887124,2.184715201118791,0.0054694230457506595,1.139476351328555,2,1
frozenset({'Samurott-Hisui'}),"frozenset({'Iron Valiant', 'Kingambit'})",0.12120685157812364,0.09320928614903051,0.024780453873576212,0.20444763271162125,2.193425581918243,0.013482849761607815,1.139825297662986,1,2
frozenset({'Torkoal'}),"frozenset({'Walking Wake', 'Kingambit', 'Great Tusk'})",0.05512564124858708,0.015476915050865143,0.011216415963829232,0.20347003154574134,13.14667883599759,0.010363241097100382,1.236015120510399,1,3
"frozenset({'Gholdengo', 'Great Tusk'})",frozenset({'Dragonite'}),0.12103295365620381,0.1315537779323537,0.024606555951656377,0.20330459770114942,1.5454105605822337,0.008684213643871282,1.0900605420362162,2,1
"frozenset({'Gholdengo', 'Great Tusk'})",frozenset({'Ting-Lu'}),0.12103295365620381,0.10738196678549691,0.024606555951656377,0.20330459770114942,1.8932843547861695,0.011609799342195313,1.1204006332142364,2,1
"frozenset({'Gholdengo', 'Kingambit'})","frozenset({'Samurott-Hisui', 'Iron Valiant'})",0.07016781149465263,0.052082427614990004,0.014259629597426311,0.20322180916976457,3.9019265897520237,0.010605119634353802,1.1896881507227108,2,2
frozenset({'Clodsire'}),frozenset({'Alomomola'}),0.08816624641335535,0.04503956177723676,0.017911485957742806,0.20315581854043396,4.510608241377473,0.013940516855741408,1.1984280747003488,1,1
frozenset({'Rotom-Wash'}),"frozenset({'Gholdengo', 'Iron Valiant'})",0.06634205721241632,0.08773150160855578,0.013390139987827145,0.20183486238532108,2.3005973759103844,0.007569851688781144,1.1429570841915795,1,2
frozenset({'Samurott-Hisui'}),frozenset({'Landorus-Therian'}),0.12120685157812364,0.0810364316146422,0.024432658029736546,0.20157819225251078,2.4875008466696635,0.014610487290599843,1.1509750353361985,1,1
frozenset({'Meowscarada'}),frozenset({'Dragonite'}),0.08242761499000087,0.1315537779323537,0.01652030258238414,0.20042194092827006,1.5234981775386873,0.005676638424496018,1.0861306312930459,1,1
"frozenset({'Kingambit', 'Iron Moth'})",frozenset({'Walking Wake'}),0.05903834449178332,0.10190418224502217,0.011825058690548647,0.2002945508100147,1.965518454663805,0.005808804474013559,1.1230332601392816,2,1
"frozenset({'Samurott-Hisui', 'Gholdengo'})",frozenset({'Baxcalibur'}),0.05347361099034866,0.11816363794452656,0.010694722198069733,0.2,1.6925680647534953,0.004376085789419717,1.1022954525693418,2,1
frozenset({'Gliscor'}),frozenset({'Tornadus-Therian'}),0.05625597774106599,0.025823841405095208,0.011216415963829232,0.1993817619783617,7.72084055391629,0.009763670516555377,1.2167798737662228,1,1
frozenset({'Blissey'}),"frozenset({'Toxapex', 'Gliscor', 'Clefable'})",0.06112511955482132,0.013129293104947396,0.012172854534388313,0.19914651493598862,15.168106412442418,0.011370324923678113,1.232273724595421,1,3
frozenset({'Dragapult'}),frozenset({'Corviknight'}),0.1878097556734197,0.14642205025649943,0.03738805321276411,0.19907407407407407,1.3595908111199084,0.009888563728889771,1.0657389430323474,1,1
frozenset({'Blissey'}),"frozenset({'Dondozo', 'Clefable'})",0.06112511955482132,0.013477088948787063,0.012085905573428398,0.197724039829303,14.671123755334282,0.011262116900182827,1.2296553306187992,1,2
frozenset({'Blissey'}),"frozenset({'Corviknight', 'Alomomola'})",0.06112511955482132,0.014607425441265977,0.012085905573428398,0.197724039829303,13.5358582266477,0.011193024946942876,1.2282464182886348,1,2
"frozenset({'Samurott-Hisui', 'Iron Valiant'})",frozenset({'Dragonite'}),0.052082427614990004,0.1315537779323537,0.01025997739327015,0.19699499165275458,1.497448380038553,0.00340833727662987,1.0814953992069025,2,1
frozenset({'Kingambit'}),frozenset({'Iron Moth'}),0.3004956090774715,0.11268585340405182,0.05903834449178332,0.1964699074074074,1.7435188310899634,0.025176740338718098,1.1042699642187963,1,1
frozenset({'Hatterene'}),frozenset({'Torkoal'}),0.09033997043735327,0.05512564124858708,0.01773758803582297,0.19634263715110684,3.5617297632095894,0.012757539235085474,1.1757179146619376,1,1
"frozenset({'Gholdengo', 'Iron Valiant'})",frozenset({'Ting-Lu'}),0.08773150160855578,0.10738196678549691,0.017215894270063474,0.1962338949454906,1.82743807754501,0.007795113078291768,1.110544507414838,2,1
frozenset({'Corviknight'}),frozenset({'Dondozo'}),0.14642205025649943,0.111468567950613,0.028606208155812538,0.19536817102137768,1.7526749882346837,0.012284751897327861,1.104270798207504,1,1
frozenset({'Greninja-*'}),frozenset({'Pelipper'}),0.05834275280410399,0.04408312320667768,0.011390313885749065,0.19523099850968703,4.428701605246372,0.008818383125669009,1.1878152302376284,1,1
"frozenset({'Walking Wake', 'Great Tusk'})",frozenset({'Brute Bonnet'}),0.0526041213807495,0.01278149726110773,0.01025997739327015,0.1950413223140496,15.259661550570643,0.009587617959919123,1.2264213432382542,2,1
frozenset({'Blissey'}),"frozenset({'Dondozo', 'Gliscor', 'Clefable'})",0.06112511955482132,0.012868446222067646,0.011912007651508565,0.19487908961593173,15.143948714005614,0.011125422337699892,1.2260662231552764,1,3
frozenset({'Blissey'}),frozenset({'Ting-Lu'}),0.06112511955482132,0.10738196678549691,0.011912007651508565,0.19487908961593173,1.8148213843504704,0.005348272093713214,1.1086757550349746,1,1
frozenset({'Toxapex'}),frozenset({'Alomomola'}),0.09338318407095035,0.04503956177723676,0.018085383879662638,0.19366852886405958,4.299964769238512,0.013879446191743998,1.184327379504905,1,1
"frozenset({'Walking Wake', 'Great Tusk'})","frozenset({'Brute Bonnet', 'Torkoal'})",0.0526041213807495,0.012172854534388313,0.010173028432310233,0.1933884297520661,15.88685950413223,0.009532686114833063,1.2246627520628997,2,2
frozenset({'Iron Moth'}),frozenset({'Glimmora'}),0.11268585340405182,0.0810364316146422,0.021737240239979132,0.19290123456790123,2.38042607163673,0.01260558078666409,1.1386011325309977,1,1
frozenset({'Roaring Moon'}),frozenset({'Glimmora'}),0.09851317276758542,0.0810364316146422,0.018954873489261802,0.19240953221535745,2.3743584012970236,0.010971717501139932,1.13790789396788,1,1
"frozenset({'Gholdengo', 'Kingambit'})",frozenset({'Iron Moth'}),0.07016781149465263,0.11268585340405182,0.013477088948787063,0.19206939281288726,1.704467659522389,0.005570169229017494,1.0982553931026537,2,1
"frozenset({'Gholdengo', 'Kingambit'})",frozenset({'Glimmora'}),0.07016781149465263,0.0810364316146422,0.013477088948787063,0.19206939281288726,2.3701610372757687,0.007790939891051539,1.137428833875742,2,1
frozenset({'Ting-Lu'}),frozenset({'Zapdos'}),0.10738196678549691,0.09529606121206852,0.020606903747500217,0.19190283400809716,2.0137541002984722,0.010373825267637195,1.1195484613257467,1,1
"frozenset({'Gholdengo', 'Great Tusk'})",frozenset({'Garganacl'}),0.12103295365620381,0.0936440309538301,0.023215372576297712,0.1918103448275862,2.048292270995421,0.011881358917682678,1.1214644523664608,2,1
frozenset({'Toxapex'}),"frozenset({'Blissey', 'Alomomola'})",0.09338318407095035,0.03477958438396661,0.017824536996782887,0.1908752327746741,5.488140130353817,0.014576708666343783,1.1929191327636592,1,2
frozenset({'Toxapex'}),"frozenset({'Dondozo', 'Alomomola'})",0.09338318407095035,0.0320841665942092,0.017824536996782887,0.1908752327746741,5.949203393337471,0.014828415361952813,1.1962504086050856,1,2
frozenset({'Torkoal'}),"frozenset({'Hatterene', 'Roaring Moon'})",0.05512564124858708,0.013129293104947396,0.0105208242761499,0.19085173501577288,14.53632983057221,0.009797063574599021,1.2196413804511956,1,2
"frozenset({'Gholdengo', 'Kingambit'})",frozenset({'Dragapult'}),0.07016781149465263,0.1878097556734197,0.013390139987827145,0.19083023543990088,1.01608265638625,0.00021194045487786355,1.0037328134326957,2,1
"frozenset({'Slowking-Galar', 'Great Tusk'})",frozenset({'Cinderace'}),0.0652117207199374,0.11798974002260673,0.012433701417268064,0.19066666666666665,1.6159597150577252,0.004739387443095813,1.0897985090330229,2,1
frozenset({'Iron Moth'}),"frozenset({'Kingambit', 'Great Tusk'})",0.11268585340405182,0.12338057560212155,0.02147639335709938,0.1905864197530864,1.544703603650632,0.007573147901891179,1.083030289818542,1,2
frozenset({'Gliscor'}),"frozenset({'Blissey', 'Dondozo', 'Toxapex'})",0.05625597774106599,0.02799756542909312,0.010694722198069733,0.1901081916537867,6.790168671460251,0.009119691780486631,1.2001633113881234,1,3
frozenset({'Gliscor'}),"frozenset({'Dondozo', 'Toxapex'})",0.05625597774106599,0.03582297191548561,0.010694722198069733,0.1901081916537867,5.306879398568448,0.008679465887373342,1.1905010251348869,1,2
frozenset({'Gliscor'}),frozenset({'Corviknight'}),0.05625597774106599,0.14642205025649943,0.010694722198069733,0.1901081916537867,1.2983576675832547,0.002457606598038854,1.0539407127558107,1,1
frozenset({'Sneasler'}),frozenset({'Hatterene'}),0.0867750630379967,0.09033997043735327,0.016433353621424222,0.18937875751503003,2.096289788431531,0.008594096991872134,1.1221764023529313,1,1
frozenset({'Torkoal'}),"frozenset({'Walking Wake', 'Brute Bonnet'})",0.05512564124858708,0.0105208242761499,0.010433875315189984,0.18927444794952683,17.99045806502073,0.00985390813050352,1.2204859871768892,1,2
frozenset({'Blissey'}),"frozenset({'Ting-Lu', 'Dondozo'})",0.06112511955482132,0.02425876010781671,0.011564211807668898,0.1891891891891892,7.798798798798799,0.010081392195826872,1.2034141958670261,1,2
frozenset({'Gliscor'}),frozenset({'Dragapult'}),0.05625597774106599,0.1878097556734197,0.010607773237109817,0.1885625965996909,1.0040085293949284,4.2351802390875465e-05,1.0009277868177093,1,1
frozenset({'Zamazenta-*'}),frozenset({'Slowking-Galar'}),0.08407964524823928,0.10842535431701592,0.01582471089470481,0.18821096173733196,1.735857474692105,0.0067083455678154606,1.0982836718158542,1,1
frozenset({'Toxapex'}),"frozenset({'Blissey', 'Dondozo', 'Alomomola'})",0.09338318407095035,0.031127728023650117,0.01756369011390314,0.18808193668528866,6.042263558149455,0.014656883758160141,1.1933128670901372,1,3
frozenset({'Zapdos'}),"frozenset({'Slowking-Galar', 'Great Tusk'})",0.09529606121206852,0.0652117207199374,0.017911485957742806,0.18795620437956206,2.8822457420924574,0.011697065828271335,1.1511550045965715,1,2
frozenset({'Rotom-Wash'}),"frozenset({'Kingambit', 'Great Tusk'})",0.06634205721241632,0.12338057560212155,0.012433701417268064,0.1874180865006553,1.519024251475713,0.00424838021177126,1.078807452928357,1,2
frozenset({'Clodsire'}),frozenset({'Blissey'}),0.08816624641335535,0.06112511955482132,0.01652030258238414,0.1873767258382643,3.065461911615758,0.01113113022966796,1.1553630203536545,1,1
frozenset({'Dragonite'}),"frozenset({'Gholdengo', 'Great Tusk'})",0.1315537779323537,0.12103295365620381,0.024606555951656377,0.18704560475875745,1.5454105605822337,0.008684213643871282,1.0812009277383443,1,2
"frozenset({'Great Tusk', 'Dragonite'})",frozenset({'Ting-Lu'}),0.05538648813146683,0.10738196678549691,0.010346926354230066,0.18681318681318682,1.7397072563064466,0.0043994163253315765,1.0976789327367538,2,1
frozenset({'Glimmora'}),frozenset({'Zamazenta-*'}),0.0810364316146422,0.08407964524823928,0.015129119207025477,0.18669527896995708,2.2204575009653325,0.008315604784683158,1.1261712013570462,1,1
frozenset({'Iron Moth'}),frozenset({'Walking Wake'}),0.11268585340405182,0.10190418224502217,0.020867750630379968,0.1851851851851852,1.8172481355075214,0.00938459088865762,1.102208503608382,1,1
frozenset({'Torkoal'}),"frozenset({'Walking Wake', 'Great Tusk', 'Brute Bonnet'})",0.05512564124858708,0.01025997739327015,0.010173028432310233,0.18454258675078863,17.986646527295086,0.00960744059931021,1.213723741455835,1,3
frozenset({'Blissey'}),"frozenset({'Ting-Lu', 'Alomomola'})",0.06112511955482132,0.012085905573428398,0.011216415963829232,0.18349928876244664,15.182915971632365,0.01047766354072514,1.209936599968432,1,2
"frozenset({'Great Tusk', 'Dragapult'})",frozenset({'Slowking-Galar'}),0.09807842796278585,0.10842535431701592,0.017911485957742806,0.18262411347517732,1.684330336068977,0.0072772976550218305,1.0907767899462104,2,1
frozenset({'Hatterene'}),frozenset({'Sneasler'}),0.09033997043735327,0.0867750630379967,0.016433353621424222,0.18190567853705486,2.096289788431531,0.008594096991872134,1.1162831876512018,1,1
"frozenset({'Iron Valiant', 'Kingambit'})","frozenset({'Glimmora', 'Iron Moth'})",0.09320928614903051,0.021737240239979132,0.016955047387183723,0.18190298507462688,8.368264925373134,0.014928934741565288,1.1957784247009606,2,2
frozenset({'Slowking-Galar'}),frozenset({'Enamorus'}),0.10842535431701592,0.0799930440831232,0.019650465176941134,0.1812349639133921,2.265634043443394,0.010977191029331828,1.1236519823979876,1,1
frozenset({'Blissey'}),"frozenset({'Dondozo', 'Corviknight', 'Alomomola'})",0.06112511955482132,0.011216415963829232,0.011042518041909399,0.1806543385490754,16.106244555448963,0.010356913275143731,1.2067966312108125,1,3
frozenset({'Blissey'}),"frozenset({'Ting-Lu', 'Alomomola', 'Dondozo'})",0.06112511955482132,0.011042518041909399,0.011042518041909399,0.1806543385490754,16.359886201991465,0.010367542806411415,1.2070088712092668,1,3
frozenset({'Garchomp'}),frozenset({'Toxapex'}),0.059907834101382486,0.09338318407095035,0.01078167115902965,0.17997097242380264,1.9272310557226762,0.005187286859848293,1.1055911259736553,1,1
